word_id,word,synset_id,pos,gloss
26460,giày tra tấn,8209,noun.artifact,"khái niệm chỉ giày dùng để tra tấn, gây đau đớn."
26461,giầy tra tấn,8209,noun.artifact,"khái niệm chỉ giày dùng để tra tấn, gây đau đớn."
26462,bốt tra tấn,8209,noun.artifact,"khái niệm chỉ giày dùng để tra tấn, gây đau đớn."
26468,băng ghi hình,8213,noun.artifact,"khái niệm chỉ băng từ dùng để ghi lại hình ảnh, âm thanh."
26479,nút thắt,8217,noun.artifact,khái niệm chỉ chỗ thắt chặt hoặc điểm buộc chặt.
26486,mìn M18A1 Claymore,8219,noun.artifact,khái niệm chỉ loại mìn chống bộ binh định hướng nổ.
26487,mìn định hướng,8219,noun.artifact,khái niệm chỉ loại mìn chống bộ binh định hướng nổ.
26488,mìn M18A1,8219,noun.artifact,khái niệm chỉ loại mìn chống bộ binh định hướng nổ.
26496,phấn thoa sau khi rửa ráy,8221,noun.artifact,khái niệm chỉ phấn dùng để thoa sau khi tắm rửa.
26500,nút bần,8223,noun.artifact,khái niệm chỉ vật hình trụ dùng để đậy kín chai.
26502,dụng cụ đàn hồi,8224,noun.artifact,khái niệm chỉ dụng cụ có khả năng co giãn.
26512,than củi,8227,noun.artifact,khái niệm chỉ vật liệu cháy được tạo ra từ gỗ.
26527,công-ten-nơ,8232,noun.artifact,khái niệm chỉ hộp lớn dùng để chứa hàng hóa.
26535,súng các-bin,8236,noun.artifact,"khái niệm chỉ loại súng trường ngắn, gọn nhẹ."
26537,súng các bin,8236,noun.artifact,"khái niệm chỉ loại súng trường ngắn, gọn nhẹ."
26539,thanh kẹp,8237,noun.artifact,khái niệm chỉ dụng cụ dùng để kẹp chặt vật.
26544,vật đệm,8239,noun.artifact,khái niệm chỉ vật dùng để làm đầy hoặc nâng đỡ.
26546,vật lót,8239,noun.artifact,khái niệm chỉ vật dùng để làm đầy hoặc nâng đỡ.
26551,tầu ngầm,8242,noun.artifact,khái niệm chỉ tàu chạy dưới nước.
26553,tường phòng hộ,8243,noun.artifact,khái niệm chỉ cấu trúc xây dựng để chắn hoặc bảo vệ.
26556,sợi dây bện,8244,noun.artifact,khái niệm chỉ sợi dây được tết từ nhiều sợi nhỏ.
26557,ốc,8245,noun.artifact,khái niệm chỉ vật hình trụ có rãnh xoắn dùng để nối.
26560,hệ thống mô phỏng bay,8246,noun.artifact,khái niệm chỉ hệ thống mô phỏng hoạt động bay.
26561,đường gấp,8247,noun.artifact,khái niệm chỉ đường gấp khúc trên vật liệu.
26569,thiết bị chuyên dụng,8251,noun.artifact,"khái niệm chỉ công cụ, thiết bị dùng cho mục đích cụ thể."
26572,dụng cụ chuyên dụng,8251,noun.artifact,"khái niệm chỉ công cụ, thiết bị dùng cho mục đích cụ thể."
26575,tàu con thoi,8252,noun.artifact,"khái niệm chỉ tàu vũ trụ dùng để vận chuyển người, hàng hóa."
26577,tầu con thoi,8252,noun.artifact,"khái niệm chỉ tàu vũ trụ dùng để vận chuyển người, hàng hóa."
26580,thanh gõ phách,8253,noun.artifact,khái niệm chỉ thanh gỗ dùng để gõ tạo ra âm thanh.
26581,bát nước chấm,8254,noun.artifact,khái niệm chỉ bát nhỏ dùng để đựng nước chấm.
26582,chén nước chấm,8254,noun.artifact,khái niệm chỉ bát nhỏ dùng để đựng nước chấm.
26583,phương tiện nghe nhìn,8255,noun.artifact,khái niệm chỉ công cụ dùng để nghe hoặc nhìn.
26584,véc ni,8256,noun.artifact,khái niệm chỉ chất lỏng trong suốt dùng để bảo vệ bề mặt.
26597,nhà chọc trời,8262,noun.artifact,khái niệm chỉ tòa nhà rất cao tầng.
26598,tòa nhà chọc trời,8262,noun.artifact,khái niệm chỉ tòa nhà rất cao tầng.
26607,nhà sản xuất ô tô,8269,noun.artifact,khái niệm chỉ công ty chuyên sản xuất ô tô.
26609,công ty ô tô,8269,noun.artifact,khái niệm chỉ công ty chuyên sản xuất ô tô.
26613,công ti hàng không,8270,noun.artifact,"khái niệm chỉ công ty vận tải hành khách, hàng hóa bằng máy bay."
26614,công ty hàng không,8270,noun.artifact,"khái niệm chỉ công ty vận tải hành khách, hàng hóa bằng máy bay."
26615,hãng máy bay,8270,noun.artifact,"khái niệm chỉ công ty vận tải hành khách, hàng hóa bằng máy bay."
26635,dây kim tuyến,8280,noun.artifact,khái niệm chỉ sợi hoặc dải vật liệu lấp lánh.
26638,sợi dây kim tuyến,8280,noun.artifact,khái niệm chỉ sợi hoặc dải vật liệu lấp lánh.
26639,sợi kim tuyến,8280,noun.artifact,khái niệm chỉ sợi hoặc dải vật liệu lấp lánh.
26641,thước tính,8282,noun.artifact,khái niệm chỉ thước dùng để tính toán nhanh.
26643,thước tính logarit,8282,noun.artifact,khái niệm chỉ thước dùng để tính toán nhanh.
26644,thước lôgarit,8282,noun.artifact,khái niệm chỉ thước dùng để tính toán nhanh.
26659,máy in thạch bản,8291,noun.artifact,khái niệm chỉ máy in sử dụng phương pháp in thạch bản.
26681,dụng cụ chỉ đường,8300,noun.artifact,khái niệm chỉ công cụ dùng để chỉ dẫn phương hướng.
26682,dụng cụ dẫn đường,8300,noun.artifact,khái niệm chỉ công cụ dùng để chỉ dẫn phương hướng.
26685,quả lắc,8303,noun.artifact,"khái niệm chỉ vật nặng treo lơ lửng, dao động."
26687,bình phong,8304,noun.artifact,khái niệm chỉ bức vách dùng để che chắn.
26694,chân bàn,8306,noun.artifact,"khái niệm chỉ bộ phận đỡ của bàn, ghế, giường, tủ."
26695,chân ghế,8306,noun.artifact,"khái niệm chỉ bộ phận đỡ của bàn, ghế, giường, tủ."
26700,heroin,8307,noun.artifact,khái niệm chỉ chất ma túy gây nghiện mạnh.
26711,khe đút thư,8311,noun.artifact,khái niệm chỉ khe hẹp để đút vật vào.
26714,công cụ,8313,noun.artifact,"khái niệm chỉ công cụ, thiết bị dùng cho một công việc."
26719,trường học,8315,noun.artifact,"khái niệm chỉ nơi học tập, giáo dục."
26721,va-li,8316,noun.artifact,"khái niệm chỉ túi đựng quần áo, đồ dùng khi đi lại."
26723,va-li hành lí,8316,noun.artifact,"khái niệm chỉ túi đựng quần áo, đồ dùng khi đi lại."
26729,thương thuyền,8317,noun.artifact,khái niệm chỉ tàu thuyền dùng để vận chuyển hàng hóa.
26730,váy sát nách,8318,noun.artifact,"khái niệm chỉ váy không có tay, sát nách."
26749,bản sao lưu,8328,noun.artifact,khái niệm chỉ bản sao dự phòng để đề phòng mất mát.
26754,thanh ngang,8330,noun.artifact,khái niệm chỉ thanh thẳng đặt ngang.
26764,văn phòng chính phủ,8334,noun.artifact,khái niệm chỉ tòa nhà hoặc cơ quan của chính phủ.
26766,hàng không mẫu hạm,8335,noun.artifact,khái niệm chỉ tàu chiến cỡ lớn chuyên chở máy bay.
26769,vật phủ sàn,8336,noun.artifact,khái niệm chỉ vật liệu mềm dùng để trải sàn.
26770,chất lợi tiểu,8337,noun.artifact,khái niệm chỉ thuốc giúp tăng cường bài tiết nước tiểu.
26777,máy nông nghiệp,8339,noun.artifact,khái niệm chỉ máy móc dùng trong sản xuất nông nghiệp.
26784,dụng cụ đo,8343,noun.artifact,khái niệm chỉ thiết bị dùng để đo lường.
26792,đồ gá lắp,8345,noun.artifact,khái niệm chỉ thiết bị dùng để nối hoặc lắp ráp.
26794,nhạc cụ dăm đôi,8347,noun.artifact,khái niệm chỉ nhạc cụ hơi có hai lưỡi gà rung.
26796,nhạc khí có lưỡi gà kép,8347,noun.artifact,khái niệm chỉ nhạc cụ hơi có hai lưỡi gà rung.
26798,dụng cụ vẽ,8348,noun.artifact,khái niệm chỉ dụng cụ dùng để vẽ.
26808,thanh kiếm,8350,noun.artifact,"khái niệm chỉ vũ khí có lưỡi sắc dài, dùng để chiến đấu."
26809,thanh kiếm kị binh,8350,noun.artifact,"khái niệm chỉ vũ khí có lưỡi sắc dài, dùng để chiến đấu."
26811,thanh đao,8350,noun.artifact,"khái niệm chỉ vũ khí có lưỡi sắc dài, dùng để chiến đấu."
26813,đồ nhà bếp,8351,noun.artifact,khái niệm chỉ các vật dụng dùng trong nhà bếp.
26817,kính ảnh,8353,noun.artifact,khái niệm chỉ tấm kính hoặc kẽm dùng để chụp ảnh.
26819,tấm kẽm chụp ảnh,8353,noun.artifact,khái niệm chỉ tấm kính hoặc kẽm dùng để chụp ảnh.
26820,tàu vũ trụ,8354,noun.artifact,khái niệm chỉ tàu dùng để di chuyển trong không gian.
26824,kho đồ ăn,8355,noun.artifact,khái niệm chỉ phòng dùng để cất giữ thực phẩm.
26826,phòng chứa đồ ăn uống,8355,noun.artifact,khái niệm chỉ phòng dùng để cất giữ thực phẩm.
26827,sàn chứng khoán,8356,noun.artifact,khái niệm chỉ nơi diễn ra hoạt động mua bán chứng khoán.
26828,sàn giao dịch,8356,noun.artifact,khái niệm chỉ nơi diễn ra hoạt động mua bán chứng khoán.
26835,lap,8359,noun.artifact,khái niệm chỉ máy tính nhỏ gọn có thể mang theo.
26836,laptop,8359,noun.artifact,khái niệm chỉ máy tính nhỏ gọn có thể mang theo.
26840,máy xách tay,8359,noun.artifact,khái niệm chỉ máy tính nhỏ gọn có thể mang theo.
26842,xe quân sự,8360,noun.artifact,khái niệm chỉ phương tiện giao thông dùng trong quân sự.
26849,nơi làm việc,8363,noun.artifact,"khái niệm chỉ nơi thực hiện công việc, lao động."
26850,bộ cộng hưởng,8364,noun.artifact,khái niệm chỉ thiết bị có khả năng cộng hưởng.
26854,công cụ,8365,noun.artifact,khái niệm chỉ vật dụng dùng để thực hiện công việc.
26855,phương tiện,8365,noun.artifact,khái niệm chỉ vật dụng dùng để thực hiện công việc.
26867,ngăn,8370,noun.artifact,khái niệm chỉ phần không gian được chia ra trong một vật.
26871,bình chưng cất,8371,noun.artifact,khái niệm chỉ bình thủy tinh có cổ cong dùng để chưng cất.
26872,bình cổ cong,8371,noun.artifact,khái niệm chỉ bình thủy tinh có cổ cong dùng để chưng cất.
26875,sổ nhật kí,8372,noun.artifact,khái niệm chỉ sổ dùng để ghi lại sự việc hàng ngày.
26881,trang bị xách tay,8374,noun.artifact,"khái niệm chỉ thiết bị có kích thước nhỏ, dễ cầm nắm."
26882,trang bị cầm tay,8374,noun.artifact,"khái niệm chỉ thiết bị có kích thước nhỏ, dễ cầm nắm."
26887,tranh minh họa,8375,noun.artifact,khái niệm chỉ hình ảnh hoặc tranh vẽ dùng để làm rõ nghĩa.
26888,tranh ảnh minh họa,8375,noun.artifact,khái niệm chỉ hình ảnh hoặc tranh vẽ dùng để làm rõ nghĩa.
26893,dụng cụ cầm tay,8378,noun.artifact,"khái niệm chỉ công cụ có kích thước nhỏ, dễ cầm."
26897,lá thuốc lá,8380,noun.artifact,khái niệm chỉ lá hoặc sợi của cây thuốc lá.
26907,phần trên của tàu,8384,noun.artifact,khái niệm chỉ phần trên cùng của tàu thuyền.
26908,phần trên của tầu,8384,noun.artifact,khái niệm chỉ phần trên cùng của tàu thuyền.
26910,lốp khí nén,8385,noun.artifact,khái niệm chỉ lốp xe chứa khí nén bên trong.
26911,lốp liền săm,8385,noun.artifact,khái niệm chỉ lốp xe chứa khí nén bên trong.
26912,hội trường,8386,noun.artifact,"khái niệm chỉ phòng lớn dùng để tổ chức sự kiện, khiêu vũ."
26921,thiết bị tăng sức,8390,noun.artifact,"khái niệm chỉ thiết bị giúp tăng cường sức mạnh, lực."
26923,thiết bị tăng sức mạnh,8390,noun.artifact,"khái niệm chỉ thiết bị giúp tăng cường sức mạnh, lực."
26924,cung thể thao,8391,noun.artifact,khái niệm chỉ khu vực dành cho các hoạt động thể thao.
26927,diềm,8392,noun.artifact,khái niệm chỉ dải vật liệu trang trí ở rìa.
26934,gậy đánh golf bằng sắt,8393,noun.artifact,khái niệm chỉ gậy golf làm bằng sắt.
26937,dụng cụ phạt,8394,noun.artifact,"khái niệm chỉ dụng cụ dùng để trừng phạt, gây đau."
26940,tòa nhà chính phủ,8396,noun.artifact,khái niệm chỉ tòa nhà nơi cơ quan chính phủ làm việc.
26953,tàu hơi nước,8401,noun.artifact,khái niệm chỉ tàu chạy bằng hơi nước.
26955,nhạc cụ hơi,8402,noun.artifact,khái niệm chỉ nhạc cụ dùng hơi để tạo âm thanh.
26956,nhạc khí,8402,noun.artifact,khái niệm chỉ nhạc cụ dùng hơi để tạo âm thanh.
26957,nhạc cụ khí,8402,noun.artifact,khái niệm chỉ nhạc cụ dùng hơi để tạo âm thanh.
26961,bức tranh sơn dầu,8405,noun.artifact,khái niệm chỉ bức tranh được vẽ bằng sơn dầu.
26969,chỗ tiếp điện,8409,noun.artifact,khái niệm chỉ điểm tiếp xúc để dẫn điện.
26976,tấm phủ ngựa,8411,noun.artifact,khái niệm chỉ tấm vải dùng để phủ lên lưng ngựa.
26978,tấm phủ lưng ngựa,8411,noun.artifact,khái niệm chỉ tấm vải dùng để phủ lên lưng ngựa.
26980,thiết bị làm nóng,8413,noun.artifact,"khái niệm chỉ thiết bị dùng để tạo ra nhiệt, sưởi ấm."
26982,lò sưởi,8413,noun.artifact,"khái niệm chỉ thiết bị dùng để tạo ra nhiệt, sưởi ấm."
26989,máy đánh chữ,8416,noun.artifact,khái niệm chỉ máy dùng để viết chữ bằng cách gõ phím.
26993,đồ mài,8418,noun.artifact,khái niệm chỉ dụng cụ dùng để làm sắc hoặc làm mịn.
26994,cái mài,8418,noun.artifact,khái niệm chỉ dụng cụ dùng để làm sắc hoặc làm mịn.
26997,đòn đám ma,8420,noun.artifact,khái niệm chỉ đòn gỗ dùng để khiêng quan tài.
27001,phấn bảng,8422,noun.artifact,"khái niệm chỉ vật liệu dạng viên, dùng để viết bảng."
27006,thuốc diệt virut,8423,noun.artifact,khái niệm chỉ thuốc dùng để chống lại vi rút.
27010,cái xiên cá,8424,noun.artifact,khái niệm chỉ dụng cụ có đầu nhọn dùng để xiên.
27013,xiên cá,8424,noun.artifact,khái niệm chỉ dụng cụ có đầu nhọn dùng để xiên.
27016,mai,8425,noun.artifact,khái niệm chỉ lớp vỏ bên ngoài bao bọc vật.
27017,vỏ,8425,noun.artifact,khái niệm chỉ lớp vỏ bên ngoài bao bọc vật.
27018,máy thở,8426,noun.artifact,"khái niệm chỉ máy móc hỗ trợ hô hấp, thở."
27021,máy hô hấp nhân tạo,8426,noun.artifact,"khái niệm chỉ máy móc hỗ trợ hô hấp, thở."
27023,thiết bị hô hấp,8426,noun.artifact,"khái niệm chỉ máy móc hỗ trợ hô hấp, thở."
27027,thuốc tăng lực,8427,noun.artifact,"khái niệm chỉ thuốc dùng để tăng cường sức khỏe, năng lượng."
27034,bồn chứa,8429,noun.artifact,khái niệm chỉ vật dùng để chứa chất lỏng.
27035,vật chứa,8429,noun.artifact,khái niệm chỉ vật dùng để chứa chất lỏng.
27038,chất bị kiểm soát,8431,noun.artifact,khái niệm chỉ chất hoặc thuốc bị kiểm soát chặt chẽ.
27039,thuốc bị kiểm soát,8431,noun.artifact,khái niệm chỉ chất hoặc thuốc bị kiểm soát chặt chẽ.
27045,núm lên dây,8434,noun.artifact,khái niệm chỉ núm hoặc nút để lên dây đồng hồ.
27046,nút lên dây,8434,noun.artifact,khái niệm chỉ núm hoặc nút để lên dây đồng hồ.
27055,thuốc ức chế protease HIV,8438,noun.artifact,khái niệm chỉ thuốc dùng để ức chế enzyme protease của HIV.
27060,vải che,8440,noun.artifact,"khái niệm chỉ vật liệu dệt dùng để che, bọc."
27065,tranh đồ họa,8441,noun.artifact,khái niệm chỉ tranh vẽ bằng kỹ thuật đồ họa.
27067,thuyền liên lạc,8442,noun.artifact,khái niệm chỉ tàu thuyền dùng để truyền tin.
27068,tàu liên lạc,8442,noun.artifact,khái niệm chỉ tàu thuyền dùng để truyền tin.
27070,bộ nguồn,8443,noun.artifact,khái niệm chỉ thiết bị cung cấp điện năng.
27074,cảnh dựng,8444,noun.artifact,khái niệm chỉ việc sắp xếp cảnh trí trên sân khấu.
27075,phông,8444,noun.artifact,khái niệm chỉ việc sắp xếp cảnh trí trên sân khấu.
27076,phông cảnh,8444,noun.artifact,khái niệm chỉ việc sắp xếp cảnh trí trên sân khấu.
27077,phông nền,8444,noun.artifact,khái niệm chỉ việc sắp xếp cảnh trí trên sân khấu.
27088,ki,8448,noun.artifact,khái niệm chỉ khối gỗ hình chai dùng trong trò chơi bowling.
27091,ky,8448,noun.artifact,khái niệm chỉ khối gỗ hình chai dùng trong trò chơi bowling.
27098,thiết bị bảo vệ,8451,noun.artifact,khái niệm chỉ thiết bị dùng để bảo vệ an toàn.
27100,chỗ trú tạm,8452,noun.artifact,khái niệm chỉ nơi ở tạm thời cho người di tản.
27113,thiết bị nổ tự tạo,8456,noun.artifact,khái niệm chỉ thiết bị nổ được chế tạo thủ công.
27115,thiết bị nổ tự chế tạo,8456,noun.artifact,khái niệm chỉ thiết bị nổ được chế tạo thủ công.
27120,kháng sinh,8458,noun.artifact,khái niệm chỉ thuốc dùng để tiêu diệt hoặc ức chế vi khuẩn.
27125,chất sát khuẩn,8458,noun.artifact,khái niệm chỉ thuốc dùng để tiêu diệt hoặc ức chế vi khuẩn.
27130,chất tiệt trùng,8460,noun.artifact,"khái niệm chỉ chất dùng để diệt vi trùng, khử trùng."
27134,thuốc tẩy trùng,8460,noun.artifact,"khái niệm chỉ chất dùng để diệt vi trùng, khử trùng."
27138,miếng gảy đàn,8462,noun.artifact,khái niệm chỉ miếng nhỏ dùng để gảy đàn.
27140,vòng hoa chiến thắng,8463,noun.artifact,"khái niệm chỉ vòng hoa tượng trưng cho chiến thắng, vinh quang."
27144,nội thất văn phòng,8465,noun.artifact,"khái niệm chỉ vật dụng, đồ đạc trong văn phòng."
27145,đồ dùng văn phòng,8465,noun.artifact,"khái niệm chỉ vật dụng, đồ đạc trong văn phòng."
27148,shop quần áo nam,8466,noun.artifact,khái niệm chỉ cửa hàng bán quần áo cho nam giới.
27149,cửa hàng quần áo nam,8466,noun.artifact,khái niệm chỉ cửa hàng bán quần áo cho nam giới.
27150,shop nam,8466,noun.artifact,khái niệm chỉ cửa hàng bán quần áo cho nam giới.
27152,tín hiệu báo động,8467,noun.artifact,"khái niệm chỉ thiết bị phát ra âm thanh, ánh sáng cảnh báo."
27160,dụng cụ bóng chày,8472,noun.artifact,khái niệm chỉ dụng cụ dùng trong môn bóng chày.
27161,dụng cụ môn bóng chày,8472,noun.artifact,khái niệm chỉ dụng cụ dùng trong môn bóng chày.
27164,cái cờ lê,8473,noun.artifact,"khái niệm chỉ dụng cụ dùng để vặn ốc, bu lông."
27166,sân tập gôn,8474,noun.artifact,khái niệm chỉ khu vực dành cho luyện tập golf.
27168,thước chia tỉ lệ,8475,noun.artifact,khái niệm chỉ thước có vạch chia để đo tỉ lệ.
27170,lò xo xoắn ốc,8476,noun.artifact,khái niệm chỉ lò xo có dạng xoắn ốc.
27172,nhánh chim đậu,8477,noun.artifact,khái niệm chỉ cành cây dùng để chim đậu.
27173,giường bé,8478,noun.artifact,khái niệm chỉ giường nhỏ dành cho trẻ em.
27174,giường cho bé,8478,noun.artifact,khái niệm chỉ giường nhỏ dành cho trẻ em.
27191,li uống rượu,8484,noun.artifact,khái niệm chỉ vật hình cốc dùng để uống rượu.
27194,li rượu,8484,noun.artifact,khái niệm chỉ vật hình cốc dùng để uống rượu.
27211,vật biểu hiện,8488,noun.artifact,"khái niệm chỉ vật hoặc hình ảnh đại diện, tượng trưng."
27212,vật thể hiện,8488,noun.artifact,"khái niệm chỉ vật hoặc hình ảnh đại diện, tượng trưng."
27215,đồ dùng thể dục,8489,noun.artifact,khái niệm chỉ dụng cụ dùng để tập luyện thể chất.
27222,máy li tâm,8494,noun.artifact,khái niệm chỉ máy dùng lực ly tâm để tách các chất.
27223,máy ly tâm,8494,noun.artifact,khái niệm chỉ máy dùng lực ly tâm để tách các chất.
27225,chất gây nôn,8496,noun.artifact,"khái niệm chỉ thuốc gây buồn nôn, nôn mửa."
27229,dụng cụ chơi gôn,8498,noun.artifact,khái niệm chỉ dụng cụ dùng trong môn golf.
27231,hệ thống máy móc,8500,noun.artifact,khái niệm chỉ tập hợp các bộ phận cơ khí hoạt động cùng nhau.
27242,dụng cụ tra tấn,8504,noun.artifact,"khái niệm chỉ dụng cụ dùng để gây đau, trừng phạt."
27257,thuốc gây mê tĩnh mạch,8509,noun.artifact,khái niệm chỉ thuốc gây mê được tiêm vào tĩnh mạch.
27258,dụng cụ cricket,8510,noun.artifact,khái niệm chỉ dụng cụ dùng trong môn cricket.
27259,đồ chơi cricket,8510,noun.artifact,khái niệm chỉ dụng cụ dùng trong môn cricket.
27273,ổ cắm,8516,noun.artifact,khái niệm chỉ thiết bị dùng để cắm vào ổ điện.
27276,kim máy hát,8517,noun.artifact,khái niệm chỉ bộ phận dùng để đọc đĩa nhạc trên máy hát.
27279,dụng cụ cứu hộ,8519,noun.artifact,khái niệm chỉ thiết bị dùng để cứu người.
27280,thiết bị cứu hộ,8519,noun.artifact,khái niệm chỉ thiết bị dùng để cứu người.
27283,vật bảo vệ,8521,noun.artifact,"khái niệm chỉ vật dùng để che chở, bảo vệ."
27286,thùng rác,8523,noun.artifact,khái niệm chỉ thùng dùng để đựng rác thải.
27288,cái ách,8524,noun.artifact,khái niệm chỉ bộ phận trang phục đỡ vai hoặc cổ.
27290,ách,8524,noun.artifact,khái niệm chỉ bộ phận trang phục đỡ vai hoặc cổ.
27297,chuông hòa âm,8526,noun.artifact,khái niệm chỉ chuông có nhiều quả chuông nhỏ.
27299,nơi đặt vũ khí,8527,noun.artifact,khái niệm chỉ nơi cất giữ vũ khí.
27300,chất kích thích thần kinh,8528,noun.artifact,khái niệm chỉ chất tác động lên hệ thần kinh.
27302,cột sắc kí,8529,noun.artifact,khái niệm chỉ cột dùng trong phương pháp sắc ký.
27308,mồi câu giả,8533,noun.artifact,"khái niệm chỉ vật dùng để dụ cá, có hình dạng giả."
27318,mũi ghim,8538,noun.artifact,khái niệm chỉ phần đầu nhọn của ghim hoặc đinh.
27319,đầu ghim,8538,noun.artifact,khái niệm chỉ phần đầu nhọn của ghim hoặc đinh.
27322,mũ phụ nữ,8540,noun.artifact,khái niệm chỉ loại mũ dành cho phụ nữ.
27326,hàng vải,8542,noun.artifact,khái niệm chỉ vật liệu dùng để may mặc.
27332,đai,8544,noun.artifact,khái niệm chỉ dải vật liệu dùng để buộc.
27336,lễ phục,8546,noun.artifact,khái niệm chỉ trang phục mặc trong các nghi lễ.
27339,báo giấy,8547,noun.artifact,khái niệm chỉ ấn phẩm định kỳ chứa tin tức.
27340,báo in,8547,noun.artifact,khái niệm chỉ ấn phẩm định kỳ chứa tin tức.
27341,báo viết,8547,noun.artifact,khái niệm chỉ ấn phẩm định kỳ chứa tin tức.
27348,cột cầu,8550,noun.artifact,khái niệm chỉ vật hình trụ thẳng đứng dùng để chống đỡ.
27349,cột trụ,8550,noun.artifact,khái niệm chỉ vật hình trụ thẳng đứng dùng để chống đỡ.
27352,xe kéo,8551,noun.artifact,khái niệm chỉ xe do động vật kéo.
27359,tranh,8553,noun.artifact,khái niệm chỉ tác phẩm nghệ thuật tạo bằng cách vẽ.
27364,xe tuần tra của cảnh sát,8554,noun.artifact,khái niệm chỉ xe của cảnh sát dùng để tuần tra.
27365,xe công an,8554,noun.artifact,khái niệm chỉ xe của cảnh sát dùng để tuần tra.
27366,xe cảnh sát,8554,noun.artifact,khái niệm chỉ xe của cảnh sát dùng để tuần tra.
27373,cái la bàn,8557,noun.artifact,khái niệm chỉ dụng cụ dùng để xác định phương hướng.
27374,nhạc cụ có giăm kèm tự,8558,noun.artifact,khái niệm chỉ nhạc cụ có lưỡi gà tạo âm thanh.
27382,bộ giảm xóc,8563,noun.artifact,"khái niệm chỉ bộ phận giảm rung, chấn động."
27384,bảo tàng,8564,noun.artifact,"khái niệm chỉ nơi trưng bày, lưu giữ các hiện vật."
27393,xưởng rèn,8568,noun.artifact,khái niệm chỉ nơi làm việc của thợ rèn.
27394,ren nối,8569,noun.artifact,khái niệm chỉ khớp nối dùng để ghép hai bộ phận.
27402,quần áo nam,8571,noun.artifact,khái niệm chỉ trang phục dành cho nam giới.
27403,quần áo đàn ông,8571,noun.artifact,khái niệm chỉ trang phục dành cho nam giới.
27406,miếng đệm,8572,noun.artifact,khái niệm chỉ vật liệu mềm dùng để lót hoặc đệm.
27408,tấm lót,8572,noun.artifact,khái niệm chỉ vật liệu mềm dùng để lót hoặc đệm.
27410,tấm đệm,8572,noun.artifact,khái niệm chỉ vật liệu mềm dùng để lót hoặc đệm.
27413,nhành hoa,8573,noun.artifact,khái niệm chỉ cành cây có hoa.
27414,nhánh hoa,8573,noun.artifact,khái niệm chỉ cành cây có hoa.
27417,phần phụ thêm vào,8574,noun.artifact,khái niệm chỉ phần được bổ sung thêm vào.
27422,toa chở hàng,8576,noun.artifact,khái niệm chỉ toa tàu dùng để chở hàng hóa.
27424,quân cờ đam,8577,noun.artifact,khái niệm chỉ quân cờ trong trò chơi cờ đam.
27440,kiếng hiển vi,8584,noun.artifact,khái niệm chỉ thiết bị dùng để phóng đại vật nhỏ.
27442,khoang hàng hóa,8585,noun.artifact,khái niệm chỉ khoang dùng để chứa hàng hóa trên phương tiện.
27443,cày,8586,noun.artifact,"khái niệm chỉ dụng cụ dùng để xới đất, làm ruộng."
27448,khung cửa sổ,8587,noun.artifact,khái niệm chỉ khung viền của cửa sổ.
27451,phéc-mơ-tuya,8588,noun.artifact,"khái niệm chỉ thiết bị dùng để cài, giữ hai mép vải."
27462,bản in thử,8593,noun.artifact,khái niệm chỉ bản in thử nghiệm trước khi in chính thức.
27463,ảnh in thử,8593,noun.artifact,khái niệm chỉ bản in thử nghiệm trước khi in chính thức.
27469,chốt súng,8596,noun.artifact,khái niệm chỉ bộ phận dùng để khóa súng.
27473,máy sao chép,8597,noun.artifact,khái niệm chỉ máy dùng để tạo ra bản sao.
27474,máy nhân bản,8597,noun.artifact,khái niệm chỉ máy dùng để tạo ra bản sao.
27491,phông nền màn hình,8602,noun.artifact,khái niệm chỉ hình ảnh nền trên màn hình máy tính.
27492,màn hình nền,8602,noun.artifact,khái niệm chỉ hình ảnh nền trên màn hình máy tính.
27493,phông,8602,noun.artifact,khái niệm chỉ hình ảnh nền trên màn hình máy tính.
27503,hòm,8605,noun.artifact,khái niệm chỉ vật hình hộp lớn dùng để đựng đồ.
27504,cái hòm,8605,noun.artifact,khái niệm chỉ vật hình hộp lớn dùng để đựng đồ.
27512,máy gia tốc cộng hưởng từ,8607,noun.artifact,khái niệm chỉ máy tăng tốc các hạt cơ bản.
27518,caravat,8608,noun.artifact,khái niệm chỉ dải vải buộc quanh cổ để trang trí.
27523,chổi lông chồn zibelin,8612,noun.artifact,khái niệm chỉ cọ vẽ làm bằng lông chồn zibelin.
27525,liệu pháp acoustic,8613,noun.artifact,khái niệm chỉ phương pháp trị liệu bằng âm thanh.
27527,kéo tỉa,8614,noun.artifact,khái niệm chỉ kéo dùng để cắt tỉa cây cối.
27528,kéo cắt tỉa,8614,noun.artifact,khái niệm chỉ kéo dùng để cắt tỉa cây cối.
27532,mảnh,8616,noun.artifact,"khái niệm chỉ phần vật liệu mỏng, dài."
27533,kho bạc,8617,noun.artifact,"khái niệm chỉ nơi cất giữ tiền bạc, tài sản quốc gia."
27536,bản gốc,8618,noun.artifact,"khái niệm chỉ bản đầu tiên, chưa sao chép."
27540,bộ phận quay,8620,noun.artifact,"khái niệm chỉ bộ phận có khả năng quay, chuyển động."
27545,bus,8623,noun.artifact,khái niệm chỉ phương tiện giao thông công cộng lớn.
27562,ê-ke,8627,noun.artifact,khái niệm chỉ thước hình tam giác vuông.
27563,êke,8627,noun.artifact,khái niệm chỉ thước hình tam giác vuông.
27564,ê ke,8627,noun.artifact,khái niệm chỉ thước hình tam giác vuông.
