word_id,word,synset_id,pos,gloss
86970,code,30461,verb.creation,hành động tạo ra các chuỗi lệnh hoặc hướng dẫn bằng ngôn ngữ lập trình để máy tính thực hiện một công việc cụ thể
1343,có khuynh hướng,293,adj,"tính chất biểu hiện một khả năng, xu hướng hoặc dự đoán về sự việc trong tương lai gần, thường dựa trên quan sát, phân tích hiện tại."
75802,có khuynh hướng,27830,verb.cognition,"hành động hình thành một kế hoạch hoặc mong muốn cụ thể để thực hiện một điều gì đó, thường là sau khi cân nhắc và hướng đến một mục tiêu nhất định"
47029,kẽ hở,15255,noun.object,"khái niệm chỉ khoảng hở hẹp và dài trên một bề mặt, hình thành do sự rạn vỡ hoặc chia tách"
76899,kẽ hở,28082,verb.cognition,hành động làm lộ ra điểm yếu hoặc bí mật do thiếu cẩn trọng hoặc có sai sót
41581,nổi da gà,13529,noun.feeling,"khái niệm chỉ phản ứng sinh lý tự nhiên của cơ thể dưới dạng cảm giác lạnh buốt, run rẩy hoặc da nổi gai đột ngột, thường xuất hiện khi đối diện với nhiệt độ thấp, sự sợ hãi, cảm giác ghê tởm hoặc bất an sâu sắc"
99935,nổi da gà,33403,verb.stative,hành động lông trên da dựng đứng lên một cách vô thức do một tác động mạnh về cảm xúc hoặc nhiệt độ
58281,lở loét,19185,noun.state,"khái niệm chỉ vết thương hở trên bề mặt hoặc bên trong mô cơ thể, gây ra bởi sự phá hủy, ăn mòn các lớp tế bào, thường có tính chất sâu và có thể lan rộng."
70721,lở loét,26480,verb.body,"hành động xuất hiện các vết thương nhỏ, đau rát bên trong khoang miệng"
44177,đội,14342,noun.group,khái niệm chỉ một số người cộng tác với nhau thành một đơn vị để thực hiện một nhiệm vụ hoặc mục tiêu chung.
71726,đội,26730,verb.body,"hành động gắn một vật lên cơ thể, thường là đầu, tai, tay hoặc thân, sao cho vật đó ôm sát hoặc bao phủ một phần cơ thể"
21468,tạo ra,6412,noun.act,khái niệm chỉ quá trình làm ra một sự vật hoặc giá trị hoàn toàn mới chưa từng tồn tại trước đó
86781,tạo ra,30417,verb.creation,"hành động dùng sức lao động, kĩ thuật hoặc tài nghệ để từ nguyên liệu, bộ phận tạo thành một sản phẩm vật chất hoàn chỉnh"
11751,bao vây,2766,adj,"tính chất bị các đối tượng khác quây kín ở khắp các mặt, tạo thành một vành đai giới hạn hoặc tập trung sự chú ý"
20796,bao vây,6205,noun.act,"khái niệm chỉ chiến thuật quân sự hoặc hành động chiến lược bao vây một khu vực, thành phố, hoặc lực lượng để cắt đứt mọi đường tiếp tế, liên lạc, và thoát ly, nhằm làm suy yếu hoặc buộc đối phương đầu hàng"
81303,bao vây,29079,verb.competition,"hành động tạo ra một vòng tròn hoặc rào chắn xung quanh đối tượng nhằm hạn chế không gian, kiểm soát hoặc ngăn cản sự tiếp cận, di chuyển."
8248,chất đầy,1827,adj,"tính chất một không gian hoặc vật chứa được lấp đầy hoàn toàn đến mức không còn chỗ trống, thường gây cảm giác chật hẹp, khó chịu hoặc cản trở sự di chuyển"
73470,chất đầy,27191,verb.change,"hành động đưa vật phẩm hoặc vật liệu vào một không gian, vật chứa hay phương tiện vận chuyển bằng cách chất lên, xếp đặt hoặc đổ vào, thường với mục đích làm đầy hoặc chứa đựng một lượng lớn."
19901,lạm dụng,5953,noun.act,"khái niệm chỉ hành vi đối xử tàn tệ, lợi dụng người khác, thường gây tổn thương về thể xác hoặc tinh thần, đôi khi nhằm mục đích tư lợi hoặc thể hiện sự áp đặt quyền lực."
96029,lạm dụng,32506,verb.social,"hành động sử dụng điều gì đó vượt quá mức độ cho phép hoặc không đúng với chức năng, quy định, thường dẫn đến tác hại"
20156,đấm bốc,6033,noun.act,"khái niệm chỉ môn thể thao đối kháng trong đó hai võ sĩ mang găng tay, thi đấu trên võ đài và chỉ được phép dùng cú đấm vào phần đầu và thân trên của đối phương"
86469,đấm bốc,30333,verb.contact,"hành động thi đấu trong môn thể thao đối kháng, trong đó các vận động viên dùng nắm đấm có đeo găng để ra đòn vào thân và đầu đối thủ theo quy tắc riêng"
9342,sung công,2117,adj,tính chất bị cơ quan công quyền tước bỏ quyền sở hữu đối với tài sản theo quy định của pháp luật
19201,sung công,5773,noun.act,"khái niệm chỉ việc nắm giữ, kiểm soát hoặc đoạt lấy một vật thể, tài sản, hoặc vị trí, bao gồm cả hành vi chiếm hữu hợp pháp có chủ quyền, việc tịch thu của nhà nước, sự tạm giữ của cơ quan chức năng, hay hành vi chiếm đoạt trái phép."
1607,thích chí,351,adj,"tính chất cảm thấy vui vẻ, sung sướng hoặc hoàn toàn thỏa mãn do một sự kiện, kết quả hay điều kiện nào đó mang lại"
88703,thích chí,30836,verb.emotion,"hành động trải qua trạng thái cảm xúc vui sướng, thỏa mãn dâng trào một cách mạnh mẽ và tột độ"
57522,hoãn,18950,noun.state,"khái niệm chỉ sự tạm dừng hoặc sự trì hoãn một hoạt động, quá trình hoặc sự kiện, với khả năng được tiếp tục hoặc thực hiện vào thời điểm sau"
98162,hoãn,33000,verb.stative,hành động cố ý kéo dài thời gian thực hiện một việc gì đó hoặc làm cho nó diễn ra muộn hơn dự kiến
44151,phân hạng,14330,noun.group,khái niệm chỉ việc sắp xếp các đối tượng vào các nhóm riêng biệt dựa trên những tiêu chí chung hoặc một trật tự có thứ bậc
76136,phân hạng,27900,verb.cognition,hành động sắp xếp các đối tượng vào những nhóm riêng biệt theo một hệ thống hoặc thứ bậc nhất định
8674,ở sau,1947,adj,tính chất nằm ở một vị trí hoặc hướng đối diện với phía trước
99853,ở sau,33387,verb.stative,hành động ở một vị trí được xác định là ở phía lưng hoặc phần đối diện với mặt chính của một vật làm mốc
22925,whiff,6860,noun.animal,"khái niệm chỉ loài cá bơn thân dẹt kích thước nhỏ, đặc trưng của vùng biển Nam Mỹ"
85868,whiff,30163,verb.contact,hành động vung tay hoặc dụng cụ thể thao để đánh bóng nhưng bị trượt hoàn toàn
25720,cùm,7963,noun.artifact,"khái niệm chỉ loại khoá làm bằng kim loại dày và cứng, thường gồm một thanh cong hình chữ U và một thanh ngang dùng để cố định, kìm giữ vật có kích thước lớn"
85545,cùm,30078,verb.contact,"hành động cố định một bộ phận, thường là chân tay, bằng một dụng cụ gồm hai phần kẹp chặt lại"
3291,ngọt,701,adj,"tính chất biểu lộ sự êm ái, dễ chịu, mang lại cảm giác trìu mến, yêu thương"
92493,ngọt,31672,verb.perception,"hành động thêm chất tạo ngọt vào thức ăn, đồ uống hoặc xử lý để giảm vị chua, làm cho chúng có vị ngọt"
5169,ma quỷ,1084,adj,"tính chất của hành vi hoặc bản chất vô cùng độc ác, tàn nhẫn và sẵn sàng gây ra đau đớn, tai họa cho người khác một cách thâm hiểm hoặc bạo lực"
47107,ma quỷ,15282,noun.person,"khái niệm chỉ thực thể siêu nhiên tồn tại dưới dạng vô hình hoặc hình ảnh mờ ảo, thường được tin là linh hồn của người đã khuất hoặc một thế lực tà ác gây sợ hãi, ám ảnh."
253,bận rộn,45,adj,tính chất không có thời gian rảnh rỗi để làm việc khác do phải giải quyết nhiều công việc
57605,bận rộn,18974,noun.state,khái niệm chỉ trạng thái phải thực hiện nhiều công việc hoặc hoạt động liên tục khiến một người không có hoặc có rất ít thời gian rảnh
2317,trụ cột,499,adj,"tính chất có tầm quan trọng vượt trội, mang tính quyết định sự hình thành, sự tồn tại, hoạt động, hay thành công của một sự vật, sự việc, thường là yếu tố không thể thiếu hoặc có vị trí đứng đầu."
36025,trụ cột,11617,noun.cognition,"khái niệm chỉ yếu tố quan trọng, mang tính nền tảng, có vai trò nâng đỡ và duy trì sự vững chắc của một hệ thống, tổ chức hoặc công trình"
16066,chợt,4307,adv,"trạng thái diễn ra một cách đột ngột, không báo trước và chỉ tồn tại trong một khoảnh khắc rất ngắn"
56636,chợt,18688,noun.state,"khái niệm chỉ tổn thương ở lớp ngoài cùng của bề mặt, thường là da, do bị cọ xát hoặc va quệt nhẹ"
9086,trai,2050,adj,"tính chất thuộc về giống hoặc giới tính nam của động vật, thường dùng để chỉ khả năng sinh sản"
22997,trai,6884,noun.animal,khái niệm chỉ người con mang giới tính nam của cha mẹ
5041,rối trí,1054,adj,"tính chất cảm thấy bối rối, lúng túng và không biết phải làm gì khi gặp tình huống khó khăn, bất ngờ"
76014,rối trí,27875,verb.cognition,"hành động rơi vào trạng thái tâm trí bị xáo trộn, mất khả năng suy nghĩ rành mạch hay định hướng"
22791,vặt râu,6803,noun.act,khái niệm chỉ hành động làm sạch phần lông tóc mọc trên mặt bằng cách loại bỏ chúng khỏi bề mặt da hoặc nhổ khỏi chân lông
75384,vặt râu,27723,verb.change,"hành động dùng dụng cụ hoặc tay để loại bỏ lông ở vùng cằm, mép và trên mặt"
20141,tống tiền,6028,noun.act,khái niệm chỉ hành vi đe dọa người khác bằng cách tiết lộ bí mật hoặc thông tin bất lợi để ép họ phải đưa tiền hoặc làm theo yêu cầu
96930,tống tiền,32716,verb.social,"hành động dùng lời nói hoặc hành vi khiến người khác sợ hãi để đạt được mục đích bất chính, thường là đòi hỏi tiền bạc"
17253,sửa đổi,5260,noun.act,"khái niệm chỉ quá trình thực hiện những thay đổi có chủ đích và thường là có quy mô nhất định đối với một hệ thống, quy định, hoặc tình trạng hiện có nhằm mục đích cải thiện, khắc phục khiếm khuyết hoặc thích nghi tốt hơn"
80179,sửa đổi,28818,verb.communication,"hành động làm thay đổi một đối tượng có sẵn nhằm mục đích hoàn thiện, sửa chữa hư hỏng, hoặc khắc phục khiếm khuyết"
3580,oán hận,751,adj,"tính chất biểu hiện sự đau khổ cùng cực, thường đi kèm với nỗi căm ghét sâu sắc và mong muốn trả thù hoặc bày tỏ sự bất mãn, phẫn uất dữ dội trước những điều ngang trái, bất công hoặc tổn thương nghiêm trọng."
60792,oán hận,20341,noun.tops,"khái niệm chỉ tình cảm thù địch sâu sắc nảy sinh từ sự bất công, tổn hại, hoặc mối hiềm khích kéo dài, thường đi kèm với mong muốn trả đũa hoặc duy trì mối quan hệ đối địch"
14621,mồ côi,3578,adj,tính chất của người không còn cha mẹ để nuôi dưỡng và chăm sóc
49835,mồ côi,16243,noun.person,"khái niệm chỉ người trẻ tuổi, thường là trẻ em hoặc thanh thiếu niên, đôi khi được dùng với ý coi thường hay chỉ sự tinh nghịch, bất trị; đặc biệt bao gồm những người không có nơi ở ổn định, sống lang thang, thiếu thốn sự chăm sóc hoặc đã mất cha mẹ."
4539,quắt,940,adj,"tính chất trở nên nhỏ bé và mất đi sự đầy đặn, căng phồng do thiếu hụt dưỡng chất, nước, hoặc quá trình lão hóa, thường khiến vật thể trở nên nhăn nheo, khô hoặc cứng hơn so với ban đầu"
72822,quắt,27014,verb.change,"hành động dần mất đi hơi ẩm hoặc sinh khí, khiến vật thể trở nên teo tóp, nhăn nheo và không giữ được vẻ tươi tắn hay đầy đặn vốn có."
6023,thật thà,1304,adj,"tính chất của người hoặc lời nói thể hiện sự không che giấu, không màu mè, nói lên suy nghĩ và cảm xúc một cách tự nhiên, thẳng thắn và đáng tin cậy"
57808,thật thà,19027,noun.state,"tính chất phản ánh đúng sự việc, bản chất vốn có hoặc thể hiện sự ngay thẳng, không che đậy, lừa dối của con người"
17090,tiếp tục,5219,noun.act,"khái niệm chỉ trạng thái hoặc quá trình diễn ra không ngừng nghỉ, không có sự gián đoạn hay ngắt quãng đáng kể"
99511,tiếp tục,33311,verb.stative,hành động tiếp tục tồn tại hoặc giữ nguyên trạng thái ở một nơi hoặc một tình huống nào đó.
18,đối xứng,2,adj,"tính chất thể hiện sự không có khác biệt đáng kể về mức độ, giá trị, vị trí, hình thức hoặc đặc tính, hoặc có sự phù hợp và tương quan hài hòa giữa các yếu tố."
32180,đối xứng,10209,noun.attribute,"khái niệm chỉ sự tương ứng giống hệt nhau về hình dạng hoặc vị trí của các bộ phận của một vật thể khi được chia bởi một đường thẳng, một mặt phẳng hoặc một điểm."
36105,bận tâm,11648,noun.cognition,"khái niệm chỉ trạng thái tinh thần bị một vấn đề nào đó vướng mắc, gây ra sự lo nghĩ hoặc day dứt không yên"
87639,bận tâm,30661,verb.emotion,hành động suy nghĩ triền miên về một vấn đề gây khó chịu hoặc bất an mà không thể gạt bỏ
19084,rình mò,5750,noun.act,hành động di chuyển qua lại ở một khu vực một cách lén lút để theo dõi hoặc chờ cơ hội thực hiện ý đồ xấu
91553,rình mò,31447,verb.motion,"hành động theo dõi, chờ đợi một cách lén lút và kiên nhẫn để bắt hoặc tấn công ai đó hoặc cái gì đó"
16825,vay,5057,adv,"trạng thái chuyển động xoay tròn rất nhanh, đều và trọn vẹn một vòng"
61171,vay,20588,noun.tops,"khái niệm chỉ khoản tiền hoặc tài sản nhận từ một bên khác với nghĩa vụ hoàn trả trong một thời gian nhất định, thường kèm theo lãi"
22353,cược,6680,noun.act,"khái niệm chỉ hoạt động đặt một số tiền hoặc vật có giá trị vào kết quả chưa biết của một sự kiện, với thỏa thuận rằng người đặt sẽ được nhận lại tiền hoặc vật giá trị hơn nếu dự đoán chính xác, và mất số đã đặt nếu dự đoán sai."
81195,cược,29051,verb.competition,hành động đặt tiền hoặc vật có giá trị vào kết quả chưa biết của một sự việc nhằm thu lợi nếu đoán đúng
3975,kí gửi,829,adj,tính chất của vật không tiện hoặc không thể mang theo bằng tay một cách dễ dàng
94480,kí gửi,32137,verb.possession,"hành động giao phó một vật hoặc một việc cho một cá nhân hay tổ chức để chuyển đi, trông coi hoặc quản lí"
17373,nhìn trộm,5299,noun.act,"khái niệm chỉ việc nhìn một cách bí mật, không để người khác biết, thường nhằm xem những điều riêng tư hoặc không được phép."
92578,nhìn trộm,31691,verb.perception,"hành động quan sát một cách bí mật và không được phép, thường với mục đích tìm hiểu thông tin cá nhân hoặc riêng tư của người khác"
9177,lan man,2073,adj,tính chất không giữ được sự tập trung vào vấn đề chính hoặc đi chệch khỏi chủ đề đang thảo luận
80390,lan man,28865,verb.communication,hành động nói hoặc viết đi lệch khỏi nội dung chính để sang những chi tiết không liên quan
3922,nghi,820,adj,"tính chất thiên về trạng thái phân vân, thiếu tin tưởng vào sự thật hoặc sự chân thành của một người hay sự việc"
30910,nghi,9862,noun.attribute,khái niệm chỉ trạng thái tâm lý hoài nghi về tính chân thật hoặc thiện ý của một người hay sự việc khi chưa có cơ sở hay bằng chứng rõ ràng
75604,nghi,27788,verb.cognition,"hành động không chắc chắn hoặc không tin tưởng hoàn toàn vào tính xác thực, sự thật, hay tính chân thành của một điều gì đó hoặc một ai đó, thường kèm theo cảm giác ngờ vực, hoài nghi hoặc lo lắng về điều không hay"
15066,trầm,3698,adj,"tính chất âm thanh phát ra có tần số thấp, trầm ấm"
58730,trầm,19363,noun.substance,"khái niệm chỉ vật phẩm có dạng que hoặc nón, được đốt để tạo ra khói thơm, thường dùng trong các nghi lễ tôn giáo hoặc để tạo không khí trang trọng, thanh tịnh"
6929,phụ vào,1510,adj,"tính chất đóng vai trò hỗ trợ hoặc thêm vào cho một thứ gì đó đã có sẵn, thường là không bắt buộc hoặc dùng khi cần thiết để hoàn thiện hoặc thay thế."
82649,phụ vào,29402,verb.contact,hành động nối hoặc gắn thêm một bộ phận phụ vào một tổng thể đã có
3647,thỏ thẻ,765,adj,"tính chất có âm lượng nhỏ, nhẹ nhàng, thường khó nghe rõ hoặc được phát ra một cách kín đáo, dịu dàng"
77703,thỏ thẻ,28253,verb.communication,"hành động nói chuyện với âm lượng rất nhỏ, thường để giữ bí mật, trao đổi riêng tư hoặc tránh gây tiếng ồn"
6874,đất đai,1500,adj,"khái niệm chỉ vùng đất thuộc quyền sở hữu, quản lý của một cá nhân, tổ chức, hoặc quốc gia, có ranh giới được xác định rõ ràng, bao gồm cả phần nổi và phần chìm bên dưới, không nhất thiết phải có dân cư sinh sống."
53796,đất đai,17709,noun.possession,"khái niệm chỉ phần bề mặt của vỏ Trái Đất, nơi con người sinh sống và canh tác, được coi là tài sản hoặc lãnh thổ"
17763,quăng,5406,noun.act,"khái niệm chỉ hành động dùng lực làm cho vật thể rời khỏi tay hoặc vị trí ban đầu và bay trong không trung hoặc di chuyển ra xa, thường nhằm mục đích định hướng, phân tán hoặc loại bỏ"
93957,quăng,32010,verb.possession,hành động chủ động làm một vật rời khỏi sự kiểm soát của bản thân với ý định từ bỏ hoàn toàn
21825,bộc bạch,6512,noun.act,"hành động làm cho một đặc điểm, suy nghĩ, cảm xúc hoặc sự thật vốn được che giấu hoặc giữ kín bên trong được hiện rõ ra bên ngoài"
79692,bộc bạch,28701,verb.communication,"hành động làm cho ý nghĩ, cảm xúc, thông tin hay quan điểm được bộc lộ hoặc truyền đạt ra bên ngoài, chủ yếu thông qua lời nói hoặc các hình thức diễn đạt có chủ đích, nhằm mục đích để người khác hiểu rõ"
41462,cam chịu,13507,noun.feeling,"khái niệm chỉ trạng thái tinh thần chấp nhận những đối xử bất công, tủi nhục mà không chống cự hay oán thán"
76578,cam chịu,27999,verb.cognition,"hành động để cho một sự việc xảy ra hoặc tiếp diễn mà không kháng cự, can thiệp hay tìm cách thay đổi, thường trong bối cảnh tình thế khó khăn hoặc không như ý muốn."
14209,cỡ,3460,adj,"tính chất biểu thị mức độ lớn nhỏ của một vật thể, thường được phân loại theo các tiêu chuẩn hoặc hệ thống đo lường cụ thể, như quần áo hay giày dép."
55486,cỡ,18270,noun.quantity,"khái niệm chỉ mức độ, giới hạn hoặc thời gian không xác định rõ ràng nhưng có thể ước lượng"
59291,bo,19651,noun.substance,"khái niệm chỉ nguyên tố hóa học dạng á kim, có số nguyên tử bằng 5 và ký hiệu hóa học là B, thường tồn tại dưới dạng chất rắn, giòn, màu tối, với các tính chất trung gian giữa kim loại và phi kim, được ứng dụng rộng rãi trong công nghiệp sản xuất thủy tinh chịu nhiệt, chất tẩy rửa, và vật liệu bán dẫn."
94904,bo,32257,verb.possession,"hành động đưa một khoản tiền nhỏ ngoài số tiền phải trả, nhằm thể hiện sự hài lòng với người đã cung cấp dịch vụ"
37028,thông tin,11978,noun.communication,"khái niệm chỉ mẩu thông tin ban đầu hoặc dữ liệu gốc được thu thập từ một đối tượng, địa điểm hoặc sự kiện cụ thể"
79034,thông tin,28553,verb.communication,"hành động khiến một người hoặc nhiều người biết về một sự việc, tin tức hoặc điều gì đó mới xảy ra hoặc cần được thông tri"
34761,xác minh,11172,noun.cognition,khái niệm chỉ việc kiểm tra lại một thông tin hay sự việc dựa trên bằng chứng hoặc nguồn tin cậy để công nhận tính chính xác và chân thực.
75595,xác minh,27785,verb.cognition,"hành động khẳng định tính đúng đắn, sự thật của một thông tin, sự việc hay đối tượng bằng lời nói, bằng chứng hoặc thẩm quyền"
39231,phỏng vấn,12763,noun.communication,"khái niệm chỉ buổi trò chuyện có mục đích do một hoặc nhiều người đặt câu hỏi để thu thập thông tin, thường được thực hiện để tuyển dụng, đưa tin hoặc tìm hiểu chuyên sâu về một vấn đề."
79311,phỏng vấn,28616,verb.communication,"hành động đặt câu hỏi trực tiếp cho một người nhằm thu thập thông tin, ý kiến hoặc quan điểm từ họ, thường với một mục đích rõ ràng như báo chí, nghiên cứu, hoặc tuyển dụng"
4493,thiên đường,935,adj,"tính chất tồn tại phi vật chất của con người sau khi chết, thường được hình dung là sự tiếp nối của ý thức và cảm xúc."
34650,thiên đường,11137,noun.cognition,"khái niệm chỉ một nơi hoặc trạng thái hoàn hảo tuyệt đối, được hình dung là cõi an lạc tối cao không còn đau khổ hay thiếu thốn, thường được coi là vương quốc của đấng thiêng liêng hoặc mục tiêu lý tưởng mà con người khao khát đạt tới."
10143,mục,2329,adj,"tính chất của vật chất, đặc biệt là thực phẩm, bị biến đổi do vi sinh vật hoặc tác động của môi trường, trở nên không còn sử dụng được, có mùi vị khó chịu, thậm chí gây hại cho sức khỏe."
53887,mục,17741,noun.possession,"khái niệm chỉ đơn vị riêng lẻ hoặc phần được phân chia rõ ràng trong một tổng thể có cấu trúc như văn bản, danh sách, báo cáo hoặc kế hoạch, dùng để tổ chức, phân loại hoặc ghi nhận từng chi tiết."
60963,than phiền,20458,noun.tops,"khái niệm chỉ sự bày tỏ nỗi khó chịu, không hài lòng về một vấn đề gây phiền toái"
77755,than phiền,28265,verb.communication,"hành động bộc lộ nỗi buồn khổ, phiền muộn hoặc sự bất mãn bằng lời nói, thường có tính chất kể lể và kèm theo tiếng thở dài"
48101,hắn,15610,noun.person,"khái niệm chỉ một cá thể nam giới, được dùng với nhiều sắc thái biểu cảm từ tôn kính, thân thuộc đến xuề xòa, thiếu trang trọng hoặc đôi khi mang ý khinh thường, coi nhẹ"
70576,hắn,26421,pron,"khái niệm chỉ người đàn ông, thường được dùng trong văn cảnh thân mật hoặc khi người nói có thái độ không mấy thiện cảm."
60973,thẩm cứu,20464,noun.tops,"khái niệm chỉ quá trình nghiên cứu sâu sắc, cặn kẽ một vấn đề phức tạp nhằm tìm ra bản chất hoặc nguồn gốc"
77647,thẩm cứu,28241,verb.communication,"hành động tìm kiếm, xem xét, hoặc xác minh thông tin, sự việc một cách có hệ thống để làm rõ bản chất, tính xác thực, hoặc nguyên nhân"
7138,mủ,1558,adj,"tính chất chứa dịch đặc, màu trắng hoặc vàng nhạt, thường xuất hiện ở vết thương nhiễm trùng hoặc chỗ viêm nhiễm"
33266,mủ,10615,noun.body,"khái niệm chỉ chất dịch đặc, có màu trắng đục hoặc vàng nhạt, được tiết ra từ thực vật hoặc là sản phẩm của quá trình viêm nhiễm trong cơ thể sinh vật"
19002,cào bằng,5725,noun.act,"khái niệm chỉ quan điểm hoặc cách đối xử xóa nhòa sự khác biệt, coi những sự vật hoặc con người vốn không tương đồng là giống hệt nhau"
81856,cào bằng,29228,verb.contact,hành động dùng dụng cụ có răng hoặc ngón tay kéo lướt trên một bề mặt để san cho bằng phẳng
9409,át,2135,adj,"tính chất có khả năng vượt trội hơn hẳn so với những đối tượng khác về mặt sức mạnh, ảnh hưởng hoặc năng lực"
83284,át,29548,verb.contact,"hành động dùng ưu thế vượt trội về sức mạnh, quy mô hoặc cường độ để khiến cho đối tượng khác bị lu mờ, không thể hiện ra được"
10925,khổ sở,2529,adj,"tính chất cảm xúc buồn bã, ủ rũ và mất tinh thần kéo dài, thường đi kèm với sự suy sụp tinh thần và thể chất"
56765,khổ sở,18727,noun.state,"khái niệm chỉ trạng thái đau đớn và khổ sở tột cùng về cả tinh thần lẫn thể xác, thường kéo dài và gây dằn vặt"
88740,khổ sở,30841,verb.emotion,"hành động gây ra một nỗi đau khổ, dằn vặt dai dẳng và sâu sắc cho ai đó về mặt tinh thần hoặc thể chất"
4195,kinh,884,adj,"tính chất gây ra sự ghê sợ và khinh bỉ mạnh mẽ, thường gợi lên cảm giác buồn nôn hoặc muốn tránh xa ngay lập tức"
54610,kinh,17981,noun.process,"khái niệm chỉ hiện tượng sinh lý tự nhiên ở phụ nữ trong độ tuổi sinh sản, biểu hiện bằng sự bong tróc niêm mạc tử cung và chảy máu ra ngoài theo chu kỳ hàng tháng"
2454,hoen ố,525,adj,tính chất có vết bẩn hoặc thay đổi màu sắc không mong muốn làm mất đi vẻ sạch sẽ hoặc nguyên bản ban đầu
82499,hoen ố,29373,verb.contact,"hành động làm cho một vật, một khái niệm hay danh tiếng không còn ở trạng thái sạch sẽ, trong sạch ban đầu do bị dính hoặc bị tác động bởi chất bẩn, vết nhơ"
69132,ức hiếp,25386,noun.tops,"khái niệm chỉ sự dùng sức mạnh, quyền lực hoặc vị thế vượt trội một cách bất chính để áp bức, chèn ép, hoặc gây ra sự khốn khổ, tủi nhục cho người yếu thế hơn"
88817,ức hiếp,30857,verb.emotion,"hành động sử dụng ưu thế về sức mạnh, vị thế để gây áp lực, làm tổn thương hoặc buộc ai đó phải chịu đựng một cách bất công"
17077,đắp,5216,noun.act,khái niệm chỉ hành động che phủ bề mặt một vật bằng một lớp vật liệu khác
71487,đắp,26667,verb.body,"hành động sử dụng vật liệu để che phủ, cố định hoặc bảo vệ một vết thương, một khu vực bị tổn thương hoặc một bộ phận cơ thể"
16389,nặng lòng,4625,adv,"khái niệm chỉ tâm trạng ưu tư, suy nghĩ nhiều về một vấn đề khiến lòng không yên"
96909,nặng lòng,32711,verb.social,hành động suy đi tính lại một vấn đề khiến tâm trí không yên
22493,chiêu mộ,6716,noun.act,"khái niệm chỉ hoạt động tìm kiếm và thu hút người lao động có trình độ phù hợp để đáp ứng nhu cầu nhân sự của một tổ chức hoặc doanh nghiệp, nhấn mạnh vào quá trình chủ động tìm kiếm và thuyết phục ứng viên tiềm năng tham gia"
80635,chiêu mộ,28920,verb.competition,hành động tuyển chọn và gọi người vào quân đội hoặc một lực lượng vũ trang
5133,giận dữ,1077,adj,"tính chất của trạng thái cảm xúc tiêu cực, biểu hiện sự không bằng lòng, bực bội hoặc tức giận đến mức độ gay gắt, thường xuất hiện khi đối diện với điều không vừa ý, bị xúc phạm hoặc cảm thấy bất công."
41931,giận dữ,13598,noun.feeling,"khái niệm chỉ cảm xúc mạnh mẽ của sự bực bội và phẫn nộ, thường đi kèm với mong muốn trả đũa hoặc gây hấn, có thể biểu hiện qua hành vi hung hăng hoặc lời nói gay gắt."
75678,giận dữ,27804,verb.cognition,"hành động bộc lộ hoặc trải qua cảm xúc tức giận rất mạnh, thường diễn ra đột ngột và có thể kèm theo sự mất kiểm soát lý trí."
17794,tẩy chay,5413,noun.act,"khái niệm chỉ hành động từ chối tham gia, mua bán, hoặc ủng hộ một cá nhân, tổ chức, hoặc sản phẩm nào đó nhằm phản đối hoặc gây áp lực buộc thay đổi hành vi, quan điểm"
95800,tẩy chay,32456,verb.social,"hành động chủ động cự tuyệt, không giao thiệp hoặc tìm cách loại bỏ một cá nhân, tổ chức hay một sự vật, tư tưởng nào đó vì không đồng tình hoặc cho là có hại"
3226,buồn,686,adj,"tính chất thể hiện sự không vui, không có hy vọng, thường đi kèm với không khí nặng nề, thiếu sức sống"
34448,buồn,11066,noun.cognition,"khái niệm chỉ cảm giác râm ran trên da thịt do bị kích thích nhẹ hoặc chèn ép tạm thời, thường được mô tả như có vật nhỏ đang bò qua"
88724,buồn,30839,verb.emotion,"hành động cảm thấy nội tâm không vui, nặng trĩu, thường kèm theo sự lo nghĩ về một vấn đề cụ thể"
6281,trung thành,1365,adj,"tính chất giữ vững và không bị lay chuyển về lòng tin, sự ủng hộ hay lập trường đối với một người, một mục đích hay một nguyên tắc, bất chấp mọi khó khăn hoặc cám dỗ"
21646,trung thành,6467,noun.act,"khái niệm chỉ trạng thái duy trì mối liên kết chặt chẽ và sự ủng hộ kiên định đối với một đối tượng, lý tưởng hoặc mục tiêu đã chọn"
98424,trung thành,33048,verb.stative,"hành động giữ trọn vẹn sự gắn kết và lòng tin không thay đổi đối với một người hay một lý tưởng, bất chấp hoàn cảnh"
60605,nhẩy dựng,20203,noun.tops,"khái niệm chỉ sự bật mạnh người lên một cách đột ngột để biểu thị sự tức giận, phản đối hoặc ngạc nhiên tột độ"
75934,nhẩy dựng,27854,verb.cognition,hành động bật người lên phía trên một cách nhanh chóng và thường là bất ngờ hoặc đột ngột
20834,ôn,6217,noun.act,"khái niệm chỉ quá trình xem lại kiến thức và rèn luyện kĩ năng đã học nhằm củng cố hoặc chuẩn bị cho việc kiểm tra, đánh giá"
75971,ôn,27862,verb.cognition,"hành động thực hiện lặp đi lặp lại một cách có hệ thống nhằm củng cố và hoàn thiện kiến thức, kỹ năng để đạt được mục tiêu học tập hoặc chuẩn bị cho một kỳ kiểm tra, sự kiện quan trọng"
38958,đồng ý,12680,noun.communication,"khái niệm chỉ trạng thái hoặc hành động thể hiện sự chấp nhận, sự đồng thuận hoặc sự nhất trí về một vấn đề, ý kiến hay quyết định, thường đạt được thông qua sự đồng lòng chung hoặc sự chấp thuận cá nhân."
